Registro,V avg [V],Van [V],Vbn [V],Vcn [V],I avg [A],Ia [A],Ib [A] ,Ic [A],U avg [V],Uab [V],Ubc [V],Uca [V],PF,PFa,PFb,PFc,LC,LCa,LCb,LCc,P [W],Pa [W],Pb [W],Pc [W],Q [VAr],Qa [VAr],Qb [VAr],Qc [VAr],S [VA],Sa [VA],Sb [VA],Sc [VA],F [Hz],In [A],p @ F,Van min [V],Vbn min [V],Vcn min [V],Uab min [V],Ubc min [V],Uca min [V],Van avg [V],Vbn avg [V],Vcn avg [V],Uab avg [V],Ubc avg [V],Uca avg [V],Van max [V],Vbn max [V],Vcn max [V],Uab max [V],Ubc max [V],Uca max [V],Ia min [A],Ib min [A],Ic min [A],Ia avg [A],Ib avg [A],Ic avg [A],Ia max [A],Ib max [A],Ic max [A],PFa min,PFb min,PFc min,LCa min,LCb min,LCc min,PFa avg,PFb avg,PFc avg,LCa avg,LCb avg,LCc avg,PFa max,PFb max,PFc max,LCa max,LCb max,LCc max,p @ V min,ts @ V min,p @ V max,ts @ V max,pg @ U min,ts @ U min,pg @ U max,ts @ U max,q @ I min,ts @ I min,q @ I max,ts @ I max,p @ PF min,ts @ PF min,p @ PF max,ts @ PF max,F min [Hz],F max [Hz],F avg [Hz],ts @ F min,ts @ F max,Status,Va evt ,Vb evt ,Vc evt ,Ph [kWh],Ph sum [kWh],Ph fwd [kWh],Ph rev [kWh],Qh [kVArh],Qh sum [kVArh],Qh fwd [kVArh],Qh rev [kVArh],Qh rev {i} [kVArh],Qh rev {c} [kVArh],Qh fwd {i} [kVArh],Qh fwd {c} [kVArh],Sh [kVAh],Sd pred [VA],Sd [VA],Sd peak [VA],Pd pred [W],Pd [W],Pd peak [W],Qd pred [VAr],Qd [VAr],Qd peak [VAr],Qd pred {i} [VAr],Qd {i} [VAr],Qd peak {i} [VAr],Qd pred {c} [VAr],Qd {c} [VAr],Qd peak {c} [VAr]
10/04/2023 10:50,218.27,217.39,219.38,218.05,41.47,39.54,20.47,64.41,378.06,377.69,378.56,377.91,0.15,0.78,0.10,0.67,CAP,IND,CAP,CAP,-3118.29,6695.00,-445.02,-9368.26,20321.50,5389.76,4469.19,10462.56,20559.36,8594.91,4491.29,14043.84,59.99,83.57,A,216.63,218.71,217.63,376.31,377.69,376.94,217.26,219.29,218.19,377.39,378.70,377.94,217.62,219.68,218.55,378.09,379.29,378.64,34.26,18.87,54.21,37.65,19.97,63.44,55.10,23.91,69.34,0.73,0.00,0.49,IND,CAP,CAP,0.78,-0.18,-0.70,IND,CAP,CAP,0.89,0.49,0.78,IND,CAP,CAP,A,10/04/2023 10:43,B,10/04/2023 10:42,A,10/04/2023 10:43,B,10/04/2023 10:40,B,10/04/2023 10:47,C,10/04/2023 10:41,B,10/04/2023 10:44,A,31/12/1969 21:00,59.95,60.00,59.98,10/04/2023 10:42,10/04/2023 10:49,Válido,None,None,None,-0.70,0.70,0.00,-0.70,3.21,3.21,3.21,0.00,0.00,0.00,0.01,3.19,3.29,6591.48,19503.97,89814.64,-1110.66,-3799.10,73219.26,6494.25,18863.75,24259.36,49.56,1281.76,24259.36,6444.68,17581.99,21763.25
10/04/2023 11:00,218.40,217.59,219.45,218.17,36.60,29.68,22.36,57.78,378.28,378.05,379.02,377.78,0.22,0.57,0.23,0.57,CAP,IND,CAP,CAP,-4650.08,3665.60,-1140.11,-7175.57,20451.98,5316.22,4772.54,10363.22,20973.95,6457.46,4906.83,12604.96,60.03,62.49,A,216.88,218.87,217.51,376.79,377.75,376.92,217.36,219.33,218.01,377.61,378.55,377.79,217.88,219.69,218.52,378.47,379.30,378.59,27.55,17.91,50.40,36.59,19.87,64.33,51.91,25.69,69.97,0.55,0.00,0.39,IND,IND,CAP,0.72,-0.24,-0.65,IND,CAP,CAP,0.82,0.40,0.71,IND,CAP,CAP,A,10/04/2023 10:50,B,10/04/2023 10:53,A,10/04/2023 10:51,B,10/04/2023 10:58,B,10/04/2023 10:51,C,10/04/2023 10:54,B,10/04/2023 10:59,A,31/12/1969 21:00,59.96,60.03,59.99,10/04/2023 10:53,10/04/2023 10:59,Válido,None,None,None,-0.74,0.74,0.00,-0.74,3.39,3.39,3.39,0.00,0.00,0.00,0.00,3.39,3.48,4.66,20499.18,89814.64,-1.03,-4052.27,73219.26,4.54,20046.27,24259.36,0.00,49.56,24259.36,4.54,19996.71,21763.25
10/04/2023 11:10,218.81,217.85,219.78,218.80,37.93,32.80,22.04,58.93,378.99,378.33,379.87,378.76,0.20,0.69,0.21,0.62,CAP,IND,CAP,CAP,-4101.20,4897.45,-1001.41,-7997.24,20058.78,5204.20,4739.54,10115.04,20473.75,7146.24,4844.18,12894.57,59.99,69.24,A,217.49,219.36,218.03,377.89,378.86,377.54,218.09,219.98,218.69,378.87,379.91,378.75,218.66,220.44,219.16,380.18,380.68,379.83,25.31,19.13,50.64,31.69,21.80,58.05,51.75,32.59,64.49,0.54,0.00,0.21,IND,CAP,CAP,0.71,-0.08,-0.56,IND,CAP,CAP,0.88,0.72,0.67,IND,IND,CAP,A,10/04/2023 11:00,B,10/04/2023 11:02,C,10/04/2023 11:00,B,10/04/2023 11:06,B,10/04/2023 11:05,C,10/04/2023 11:02,B,10/04/2023 11:02,A,31/12/1969 21:00,59.97,60.04,60.01,10/04/2023 11:09,10/04/2023 11:04,Válido,None,None,None,-0.43,0.57,0.07,-0.50,3.29,3.29,3.29,0.00,0.00,0.00,0.47,2.82,3.35,13405.77,20499.18,89814.64,-1707.20,-4052.27,73219.26,13173.99,20046.27,24259.36,1886.01,49.56,24259.36,11287.99,19996.71,21763.25
10/04/2023 11:20,219.27,218.54,220.35,218.93,40.35,26.63,19.19,75.24,379.79,379.62,380.08,379.66,0.38,0.67,0.21,0.69,CAP,IND,CAP,CAP,-8442.73,3877.96,-886.22,-11434.47,20329.74,4337.96,4134.08,11857.71,22013.13,5818.63,4228.00,16472.78,60.00,82.78,A,217.75,219.67,218.46,378.30,379.47,378.26,218.37,220.30,219.04,379.36,380.25,379.57,218.94,220.77,219.43,380.23,380.91,380.49,26.29,17.77,56.69,33.29,21.06,68.11,42.68,26.18,75.48,0.65,0.00,0.48,IND,CAP,CAP,0.69,-0.19,-0.67,IND,CAP,CAP,0.80,0.30,0.76,IND,CAP,CAP,A,10/04/2023 11:10,B,10/04/2023 11:16,C,10/04/2023 11:10,B,10/04/2023 11:15,B,10/04/2023 11:18,C,10/04/2023 11:19,B,10/04/2023 11:18,A,31/12/1969 21:00,59.98,60.05,60.01,10/04/2023 11:11,10/04/2023 11:15,Válido,None,None,None,-0.98,0.98,0.00,-0.98,3.46,3.46,3.46,0.00,0.00,0.00,0.00,3.46,3.61,7254.73,20577.63,89814.64,-2423.32,-3220.64,73219.26,6832.29,20165.10,24259.36,0.00,1886.01,24259.36,6832.29,18279.09,21763.25
10/04/2023 11:30,219.56,218.79,220.50,219.40,39.99,31.25,20.32,68.40,380.29,379.88,380.68,380.31,0.27,0.66,0.13,0.66,CAP,IND,CAP,CAP,-5943.48,4509.79,-572.56,-9880.71,20877.41,5138.60,4443.16,11295.65,21706.94,6836.92,4479.90,15007.34,60.02,78.04,A,217.60,219.31,218.24,378.13,378.48,378.52,218.47,220.14,218.97,379.43,380.04,379.47,219.01,220.80,219.62,380.44,381.34,380.50,26.35,17.62,50.02,30.78,21.39,62.68,57.88,31.95,75.47,0.64,0.00,0.15,IND,CAP,CAP,0.70,0.14,-0.61,IND,IND,CAP,0.81,0.61,0.72,IND,IND,CAP,A,10/04/2023 11:24,B,10/04/2023 11:28,A,10/04/2023 11:22,B,10/04/2023 11:28,B,10/04/2023 11:21,C,10/04/2023 11:20,B,10/04/2023 11:23,A,31/12/1969 21:00,59.97,60.05,60.01,10/04/2023 11:20,10/04/2023 11:24,Válido,None,None,None,-0.49,0.62,0.07,-0.56,3.35,3.35,3.35,0.00,0.00,0.00,0.86,2.49,3.44,4.82,21000.32,89814.64,-1.32,-4373.65,73219.26,4.64,20232.34,24259.36,0.00,3452.15,24259.36,4.64,16780.19,21763.25
10/04/2023 11:40,220.67,219.89,221.67,220.45,39.11,30.13,24.54,62.66,382.20,381.94,382.80,381.88,0.26,0.61,0.20,0.63,CAP,IND,CAP,CAP,-5757.88,4044.16,-1114.44,-8687.60,21312.89,5247.11,5325.32,10740.45,22076.97,6624.76,5440.68,13814.19,60.05,67.23,A,218.65,220.28,219.18,379.57,380.29,380.01,219.51,221.33,220.25,381.25,382.25,381.53,219.96,221.84,220.81,382.25,383.45,382.29,27.37,19.37,49.39,30.70,22.21,63.91,48.49,27.52,77.85,0.58,0.00,0.41,IND,IND,CAP,0.65,-0.32,-0.70,IND,CAP,CAP,0.86,0.46,0.83,IND,CAP,CAP,A,10/04/2023 11:30,B,10/04/2023 11:35,A,10/04/2023 11:30,B,10/04/2023 11:35,B,10/04/2023 11:30,C,10/04/2023 11:31,B,10/04/2023 11:34,A,31/12/1969 21:00,60.01,60.09,60.05,10/04/2023 11:32,10/04/2023 11:37,Válido,None,None,None,-1.19,1.19,0.00,-1.19,3.28,3.28,3.28,0.00,0.00,0.00,0.00,3.28,3.50,6168.96,7838.71,89814.64,-1873.33,-2873.86,73219.26,5867.79,7248.53,24259.36,0.00,0.00,24259.36,5867.79,7248.53,21763.25
10/04/2023 11:50,221.08,220.02,222.13,221.09,42.34,37.22,23.37,66.45,382.92,382.44,383.55,382.77,0.35,0.63,0.25,0.78,CAP,IND,CAP,CAP,-7651.13,5126.96,-1309.93,-11468.15,20590.02,6384.65,5022.00,9183.36,21965.62,8188.38,5190.03,14691.93,60.04,80.05,A,219.66,221.05,220.00,381.38,382.06,380.91,220.05,221.80,220.72,382.22,382.98,382.39,220.46,222.32,221.32,383.06,383.76,383.45,30.07,23.01,42.73,33.68,24.41,63.26,53.45,29.66,77.39,0.59,0.00,0.02,IND,CAP,CAP,0.67,-0.13,-0.70,IND,CAP,CAP,0.80,0.56,0.85,IND,IND,CAP,A,10/04/2023 11:42,B,10/04/2023 11:49,C,10/04/2023 11:42,B,10/04/2023 11:49,B,10/04/2023 11:49,C,10/04/2023 11:48,B,10/04/2023 11:41,A,31/12/1969 21:00,59.97,60.06,60.03,10/04/2023 11:42,10/04/2023 11:49,Válido,None,None,None,-0.91,1.07,0.08,-0.99,3.41,3.41,3.41,0.00,0.00,0.00,0.35,3.06,3.59,7234.71,13302.56,89814.64,-2625.22,-2883.03,73219.26,6724.03,12785.08,24259.36,0.00,1387.87,24259.36,6724.03,11397.21,21763.25
10/04/2023 12:00,220.72,219.68,222.01,220.46,44.57,45.63,24.58,63.50,382.29,381.71,383.18,381.98,0.18,0.78,0.55,0.63,CAP,IND,CAP,CAP,-4048.35,7771.53,-3019.81,-8800.07,21761.85,6330.44,4544.18,10887.23,22135.20,10023.53,5456.08,13999.04,60.02,90.93,A,219.24,221.20,219.88,380.83,381.84,381.06,219.59,221.68,220.46,381.53,382.71,381.90,220.12,222.20,221.15,382.62,383.66,382.92,34.59,22.19,55.17,40.32,23.95,65.53,54.70,26.70,77.09,0.58,0.01,0.51,IND,IND,CAP,0.69,-0.38,-0.70,IND,CAP,CAP,0.84,0.56,0.78,IND,CAP,CAP,A,10/04/2023 11:57,B,10/04/2023 11:50,A,10/04/2023 11:58,B,10/04/2023 11:50,B,10/04/2023 11:50,C,10/04/2023 11:58,B,10/04/2023 11:50,A,31/12/1969 21:00,59.97,60.05,60.01,10/04/2023 11:56,10/04/2023 11:50,Válido,None,None,None,-1.02,1.02,0.00,-1.02,3.58,3.58,3.58,0.00,0.00,0.00,0.00,3.58,3.74,9.84,22167.18,89814.64,-1.79,-6691.91,73219.26,9.67,21026.84,24259.36,0.00,9.79,24259.36,9.67,21017.05,21763.25
10/04/2023 12:10,221.20,220.46,222.42,220.74,40.76,34.54,22.92,64.83,383.13,382.76,383.82,382.82,0.25,0.80,0.64,0.56,CAP,IND,CAP,CAP,-5206.49,6076.94,-3244.64,-8038.79,20358.42,4589.23,3931.24,11837.95,21013.63,7615.13,5097.28,14309.41,60.04,86.50,A,219.50,221.77,220.14,381.51,382.68,381.47,220.20,222.29,220.75,382.53,383.47,382.74,220.59,222.66,221.22,383.21,384.29,383.58,30.32,20.41,60.74,35.27,23.12,72.53,45.94,25.29,83.13,0.63,0.19,0.49,IND,CAP,CAP,0.73,-0.57,-0.70,IND,CAP,CAP,0.82,0.64,0.79,IND,CAP,CAP,A,10/04/2023 12:00,B,10/04/2023 12:08,C,10/04/2023 12:00,B,10/04/2023 12:05,B,10/04/2023 12:08,C,10/04/2023 12:09,B,10/04/2023 12:08,A,31/12/1969 21:00,60.00,60.08,60.03,10/04/2023 12:00,10/04/2023 12:07,Válido,None,None,None,-1.41,1.41,0.00,-1.41,3.49,3.49,3.49,0.00,0.00,0.00,0.00,3.49,3.77,15092.62,22167.18,89814.64,-5637.49,-6691.91,73219.26,13958.70,21026.84,24259.36,0.00,9.79,24259.36,13958.70,21017.05,21763.25
10/04/2023 12:20,221.79,220.82,222.99,221.57,36.15,37.44,23.69,47.30,384.15,383.86,385.28,383.31,0.01,0.70,0.18,0.45,IND,IND,CAP,CAP,147.18,5791.30,-976.03,-4668.09,20476.31,5900.17,5192.06,9384.08,20476.84,8267.47,5283.00,10481.03,60.08,59.01,A,219.44,221.20,220.20,381.28,382.35,380.92,220.09,222.09,220.99,382.36,383.87,382.40,220.82,223.00,221.72,383.87,385.45,383.78,28.68,19.21,40.50,41.26,28.74,51.93,60.43,61.41,81.85,0.52,0.00,0.00,IND,CAP,IND,0.76,0.27,-0.35,IND,IND,CAP,0.88,0.90,0.80,IND,IND,CAP,A,10/04/2023 12:15,B,10/04/2023 12:19,C,10/04/2023 12:16,B,10/04/2023 12:19,B,10/04/2023 12:12,C,10/04/2023 12:18,C,10/04/2023 12:13,A,31/12/1969 21:00,60.02,60.09,60.05,10/04/2023 12:10,10/04/2023 12:18,Válido,None,None,None,0.78,1.42,1.10,-0.32,3.47,3.47,3.47,0.00,0.00,0.00,2.04,1.43,3.85,8208.16,22286.04,89814.64,2720.08,-5251.05,73219.26,7032.47,20802.17,24259.36,4415.35,3757.38,24259.36,2617.12,17044.80,21763.25
10/04/2023 12:30,221.59,220.90,222.56,221.32,42.07,43.48,25.40,57.34,383.80,383.52,384.18,383.71,0.09,0.84,0.18,0.57,IND,IND,IND,CAP,1925.46,8113.17,995.97,-7183.68,21166.54,5140.69,5565.58,10460.27,21253.93,9604.69,5653.99,12689.46,60.09,75.04,A,220.35,222.10,220.68,382.72,383.52,381.97,220.74,222.56,221.24,383.37,384.40,383.23,221.16,223.04,221.65,384.32,385.36,383.84,27.07,23.12,47.22,33.57,24.98,59.72,48.71,29.55,79.07,0.52,0.00,0.00,IND,CAP,IND,0.71,-0.08,-0.50,IND,CAP,CAP,0.87,0.49,0.69,IND,IND,CAP,A,10/04/2023 12:25,B,10/04/2023 12:20,C,10/04/2023 12:25,B,10/04/2023 12:20,B,10/04/2023 12:20,C,10/04/2023 12:24,B,10/04/2023 12:29,A,31/12/1969 21:00,60.04,60.11,60.08,10/04/2023 12:24,10/04/2023 12:29,Válido,None,None,None,-0.30,0.70,0.20,-0.50,3.62,3.62,3.62,0.00,0.00,0.00,1.30,2.32,3.71,4.72,23042.91,89814.64,0.43,1529.18,73219.26,4.70,21496.87,24259.36,4.70,9617.39,24259.36,0.00,11879.48,21763.25
10/04/2023 12:40,220.53,219.49,221.59,220.51,41.61,50.15,24.27,50.40,381.96,381.02,383.05,381.82,0.10,0.88,0.25,0.57,IND,IND,CAP,CAP,2014.89,9654.99,-1320.72,-6319.39,19639.81,5285.29,5213.38,9141.14,19742.89,11006.96,5378.07,11112.83,60.01,79.96,A,218.94,220.64,219.64,380.00,382.43,379.57,219.78,221.73,220.65,381.64,383.51,381.74,220.84,222.66,221.62,383.49,384.82,383.99,33.51,23.35,37.92,44.52,27.64,51.06,64.29,41.77,71.62,0.68,0.00,0.00,IND,IND,CAP,0.83,0.09,-0.19,IND,IND,CAP,0.92,0.80,0.81,IND,IND,IND,A,10/04/2023 12:34,B,10/04/2023 12:31,C,10/04/2023 12:35,B,10/04/2023 12:31,B,10/04/2023 12:36,C,10/04/2023 12:30,B,10/04/2023 12:31,A,31/12/1969 21:00,60.01,60.12,60.08,10/04/2023 12:39,10/04/2023 12:30,Válido,None,None,None,1.09,1.26,1.17,-0.09,3.34,3.34,3.34,0.00,0.00,0.00,2.38,0.95,3.83,15312.74,23042.91,89814.64,4358.75,1529.18,73219.26,13349.76,21496.87,24259.36,9538.86,9617.39,24259.36,3810.90,11879.48,21763.25
10/04/2023 12:50,220.40,219.44,221.74,220.03,37.34,40.92,23.06,48.05,381.74,381.45,383.17,380.60,0.26,0.79,0.05,0.10,IND,IND,CAP,CAP,5783.92,7090.94,-261.82,-1045.21,21135.99,5509.85,5105.62,10520.52,21913.10,8979.97,5112.33,10572.32,60.01,60.42,A,218.54,220.86,219.35,379.71,381.52,379.04,219.23,221.43,220.08,380.84,382.61,380.98,219.81,222.13,220.66,382.13,383.81,382.25,38.27,22.48,43.04,47.84,24.43,53.94,70.87,39.09,68.81,0.76,0.00,0.00,IND,CAP,IND,0.85,-0.02,-0.40,IND,CAP,CAP,0.92,0.80,0.77,IND,IND,IND,A,10/04/2023 12:45,B,10/04/2023 12:49,C,10/04/2023 12:48,B,10/04/2023 12:49,B,10/04/2023 12:45,A,10/04/2023 12:48,B,10/04/2023 12:48,A,31/12/1969 21:00,59.97,60.04,60.00,10/04/2023 12:42,10/04/2023 12:40,Válido,None,None,None,0.68,0.89,0.79,-0.11,3.46,3.46,3.46,0.00,0.00,0.00,2.36,1.11,3.67,7884.50,22112.76,89814.64,2787.47,4298.64,73219.26,7116.79,20089.17,24259.36,7074.39,11892.06,24259.36,42.40,8197.11,21763.25
10/04/2023 13:00,219.49,218.70,220.49,219.27,32.76,34.09,22.22,41.97,380.16,379.84,381.27,379.37,0.23,0.76,0.04,0.15,IND,IND,IND,CAP,4454.63,5660.94,210.34,-1416.65,18839.00,4851.37,4895.34,9092.29,19358.51,7455.34,4899.86,9201.99,60.00,49.10,A,218.09,220.28,219.11,379.19,380.95,378.86,218.97,221.25,219.75,380.76,382.22,380.12,219.82,222.05,220.36,382.09,383.60,381.33,31.19,19.96,40.62,41.38,22.45,50.06,63.79,36.94,60.40,0.64,0.00,0.00,IND,IND,IND,0.71,0.11,-0.29,IND,IND,CAP,0.82,0.78,0.62,IND,IND,CAP,A,10/04/2023 12:59,B,10/04/2023 12:50,C,10/04/2023 12:59,B,10/04/2023 12:50,B,10/04/2023 12:55,A,10/04/2023 12:52,C,10/04/2023 12:59,A,31/12/1969 21:00,59.96,60.02,59.99,10/04/2023 12:55,10/04/2023 12:51,Válido,None,None,None,0.63,0.70,0.67,-0.04,3.57,3.57,3.57,0.00,0.00,0.00,2.95,0.62,3.66,4.30,22529.36,89814.64,0.99,5305.23,73219.26,4.19,21402.11,24259.36,4.19,18890.14,24259.36,0.00,2511.97,21763.25
10/04/2023 13:10,219.31,218.40,220.52,219.02,38.94,47.25,21.05,48.51,379.86,379.32,381.21,379.05,0.45,0.87,0.18,0.04,IND,IND,IND,IND,10209.33,8952.41,831.72,425.21,20316.51,5133.33,4567.16,10616.02,22737.43,10319.72,4642.27,10624.53,60.02,65.69,A,216.02,218.07,216.94,374.93,377.13,375.48,217.59,219.43,218.36,377.71,379.55,377.87,218.85,220.72,219.49,380.22,381.52,380.13,32.65,20.70,38.56,48.67,25.31,45.57,73.22,42.63,60.07,0.74,0.00,0.00,IND,IND,IND,0.89,0.41,0.01,IND,IND,IND,0.94,0.78,0.63,IND,IND,CAP,A,10/04/2023 13:08,B,10/04/2023 13:00,A,10/04/2023 13:08,B,10/04/2023 13:00,B,10/04/2023 13:09,A,10/04/2023 13:08,C,10/04/2023 13:05,A,31/12/1969 21:00,59.96,60.04,59.99,10/04/2023 13:06,10/04/2023 13:05,Válido,None,None,None,1.97,2.01,1.99,-0.02,3.14,3.14,3.14,0.00,0.00,0.00,2.97,0.17,3.84,15361.16,22529.36,89814.64,7899.94,5305.23,73219.26,12548.30,21402.11,24259.36,11882.30,18890.14,24259.36,666.00,2511.97,21763.25
10/04/2023 13:20,219.93,219.28,220.67,219.84,45.07,54.23,28.63,52.37,380.93,380.11,382.21,380.46,0.77,0.93,0.65,0.60,IND,IND,IND,IND,22054.53,10999.87,4123.01,6931.65,18494.75,4515.64,4787.51,9191.60,28782.95,11890.68,6318.18,11512.31,60.01,51.91,A,218.01,219.92,218.76,378.22,380.47,378.62,219.24,220.87,219.77,380.40,382.02,380.52,220.06,221.76,220.72,382.01,383.30,382.44,31.31,20.33,45.15,44.43,25.87,52.79,60.01,41.04,66.49,0.74,0.00,0.00,IND,CAP,CAP,0.86,0.34,0.05,IND,IND,IND,0.93,0.83,0.70,IND,IND,IND,A,10/04/2023 13:11,B,10/04/2023 13:18,A,10/04/2023 13:11,B,10/04/2023 13:18,B,10/04/2023 13:10,C,10/04/2023 13:16,B,10/04/2023 13:11,A,31/12/1969 21:00,59.97,60.06,60.00,10/04/2023 13:14,10/04/2023 13:18,Válido,None,None,None,1.82,1.86,1.84,-0.02,3.40,3.40,3.40,0.00,0.00,0.00,3.16,0.24,4.03,8346.05,23134.60,89814.64,4267.27,10922.57,73219.26,6694.41,19448.11,24259.36,6601.31,17924.55,24259.36,93.11,1523.56,21763.25
10/04/2023 13:30,218.38,217.63,219.08,218.44,51.32,48.07,42.69,63.21,378.25,377.63,379.80,377.32,0.83,0.88,0.84,0.77,IND,IND,IND,IND,27699.27,9193.76,7890.39,10615.13,18843.04,4991.07,5019.86,8832.11,33500.89,10461.16,9351.85,13808.95,59.97,31.45,A,217.26,218.49,218.18,376.74,378.97,376.86,218.84,220.30,219.73,379.52,381.62,380.05,219.52,221.11,220.55,380.87,382.50,381.99,34.81,22.11,37.60,48.99,32.19,52.78,63.12,49.46,77.29,0.79,0.00,0.00,IND,CAP,CAP,0.89,0.64,0.33,IND,IND,IND,0.94,0.88,0.83,IND,IND,IND,A,10/04/2023 13:29,B,10/04/2023 13:25,A,10/04/2023 13:29,B,10/04/2023 13:24,B,10/04/2023 13:25,C,10/04/2023 13:29,C,10/04/2023 13:26,A,31/12/1969 21:00,59.95,60.04,60.00,10/04/2023 13:29,10/04/2023 13:21,Válido,None,None,None,2.99,3.06,3.02,-0.03,3.09,3.09,3.09,0.00,0.00,0.00,2.86,0.23,4.55,7.44,26539.49,89814.64,6.16,16234.73,73219.26,4.19,19053.51,24259.36,4.19,18037.52,24259.36,0.00,1016.00,21763.25
10/04/2023 13:40,219.56,218.71,220.51,219.47,35.22,29.52,24.25,51.87,380.29,379.90,381.23,379.75,0.04,0.63,0.05,0.46,CAP,IND,IND,CAP,-899.16,4099.80,259.04,-5258.00,20427.98,4988.96,5341.83,10097.19,20447.76,6457.41,5348.10,11384.19,60.00,53.52,A,216.87,218.33,217.51,376.06,378.36,376.15,217.62,219.19,218.48,377.55,379.71,377.72,218.77,220.59,219.55,380.04,381.37,379.89,29.17,22.52,44.00,48.44,32.96,53.92,64.35,45.86,70.90,0.63,0.00,0.00,IND,CAP,IND,0.87,0.69,0.48,IND,IND,IND,0.92,0.86,0.79,IND,IND,IND,A,10/04/2023 13:34,B,10/04/2023 13:39,A,10/04/2023 13:31,B,10/04/2023 13:39,B,10/04/2023 13:39,C,10/04/2023 13:30,B,10/04/2023 13:39,A,31/12/1969 21:00,59.93,60.04,60.00,10/04/2023 13:34,10/04/2023 13:38,Válido,None,None,None,3.30,3.31,3.30,-0.01,3.22,3.22,3.22,0.00,0.00,0.00,3.06,0.16,4.76,19049.86,26539.49,89814.64,13192.86,16234.73,73219.26,12870.05,19053.51,24259.36,12236.73,18037.52,24259.36,633.31,1016.00,21763.25
10/04/2023 13:50,219.96,219.12,220.87,219.91,39.94,40.78,24.45,54.58,380.99,380.29,381.77,380.90,0.10,0.84,0.09,0.50,IND,IND,IND,CAP,1996.88,7479.64,499.89,-5982.65,20671.71,4889.85,5376.48,10405.39,20767.94,8936.20,5399.67,12002.67,59.99,70.16,A,218.29,220.11,219.16,379.40,380.29,379.35,218.97,220.86,219.67,380.49,381.41,380.39,219.32,221.24,220.01,381.15,382.26,381.07,27.17,21.97,46.91,30.68,23.35,61.90,42.65,36.62,67.76,0.59,0.00,0.31,IND,IND,CAP,0.68,0.03,-0.64,IND,IND,CAP,0.84,0.44,0.75,IND,IND,CAP,A,10/04/2023 13:45,B,10/04/2023 13:42,C,10/04/2023 13:40,B,10/04/2023 13:40,B,10/04/2023 13:48,C,10/04/2023 13:45,B,10/04/2023 13:41,A,31/12/1969 21:00,59.96,60.03,60.00,10/04/2023 13:49,10/04/2023 13:47,Válido,None,None,None,-0.66,0.68,0.01,-0.67,3.41,3.41,3.41,0.00,0.00,0.00,0.10,3.31,3.49,6992.62,26007.91,89814.64,-1439.83,11988.04,73219.26,6817.03,19695.30,24259.36,82.68,12570.97,24259.36,6734.36,7124.33,21763.25
10/04/2023 14:00,218.40,217.84,218.89,218.48,37.25,44.18,30.22,37.35,378.28,377.50,379.07,378.27,0.61,0.92,0.54,0.16,IND,IND,IND,IND,13639.59,8813.15,3545.32,1281.12,17511.90,3867.97,5584.48,8059.46,22196.96,9624.59,6614.81,8160.65,60.00,43.25,A,217.53,218.63,218.07,377.05,378.58,377.10,218.45,219.87,219.19,379.04,380.21,379.58,219.22,221.00,220.03,380.78,381.93,381.20,28.90,23.35,37.06,37.89,26.46,52.43,53.58,37.95,69.37,0.63,0.00,0.01,IND,CAP,IND,0.80,0.28,-0.42,IND,IND,CAP,0.92,0.64,0.82,IND,IND,CAP,A,10/04/2023 13:59,B,10/04/2023 13:50,A,10/04/2023 13:59,B,10/04/2023 13:50,B,10/04/2023 13:53,C,10/04/2023 13:53,B,10/04/2023 13:55,A,31/12/1969 21:00,59.95,60.03,59.99,10/04/2023 13:57,10/04/2023 13:55,Válido,None,None,None,0.58,1.09,0.83,-0.26,3.19,3.19,3.19,0.00,0.00,0.00,1.92,1.27,3.47,9.86,20845.88,89814.64,6.06,858.93,73219.26,7.78,19571.29,24259.36,7.78,7759.14,24259.36,0.00,11812.15,21763.25
10/04/2023 14:10,218.89,218.32,219.54,218.80,39.21,36.76,30.26,50.61,379.12,378.76,380.40,378.20,0.77,0.86,0.73,0.73,IND,IND,IND,IND,19845.98,6888.57,4859.55,8097.87,16199.83,4118.77,4528.80,7552.26,25618.30,8026.00,6642.68,11073.04,60.02,30.69,A,217.38,218.58,217.81,376.87,378.58,377.13,218.15,219.20,218.75,378.05,379.80,378.52,218.81,219.94,219.56,379.34,381.07,380.14,34.92,22.63,34.42,47.18,31.45,46.13,67.92,43.09,61.54,0.84,0.43,0.00,IND,IND,CAP,0.91,0.68,0.57,IND,IND,IND,0.94,0.79,0.79,IND,IND,IND,A,10/04/2023 14:03,B,10/04/2023 14:08,A,10/04/2023 14:03,B,10/04/2023 14:05,B,10/04/2023 14:07,A,10/04/2023 14:03,C,10/04/2023 14:08,A,31/12/1969 21:00,59.97,60.08,60.02,10/04/2023 14:00,10/04/2023 14:05,Válido,None,None,None,3.30,3.30,3.30,0.00,2.85,2.85,2.85,0.00,0.00,0.00,2.85,0.00,4.40,17599.18,20845.88,89814.64,13210.98,858.93,73219.26,11397.87,19571.29,24259.36,11397.87,7759.14,24259.36,0.00,11812.15,21763.25
