Registro,V avg [V],Van [V],Vbn [V],Vcn [V],I avg [A],Ia [A],Ib [A] ,Ic [A],U avg [V],Uab [V],Ubc [V],Uca [V],PF,PFa,PFb,PFc,LC,LCa,LCb,LCc,P [W],Pa [W],Pb [W],Pc [W],Q [VAr],Qa [VAr],Qb [VAr],Qc [VAr],S [VA],Sa [VA],Sb [VA],Sc [VA],F [Hz],In [A],p @ F,Van min [V],Vbn min [V],Vcn min [V],Uab min [V],Ubc min [V],Uca min [V],Van avg [V],Vbn avg [V],Vcn avg [V],Uab avg [V],Ubc avg [V],Uca avg [V],Van max [V],Vbn max [V],Vcn max [V],Uab max [V],Ubc max [V],Uca max [V],Ia min [A],Ib min [A],Ic min [A],Ia avg [A],Ib avg [A],Ic avg [A],Ia max [A],Ib max [A],Ic max [A],PFa min,PFb min,PFc min,LCa min,LCb min,LCc min,PFa avg,PFb avg,PFc avg,LCa avg,LCb avg,LCc avg,PFa max,PFb max,PFc max,LCa max,LCb max,LCc max,p @ V min,ts @ V min,p @ V max,ts @ V max,pg @ U min,ts @ U min,pg @ U max,ts @ U max,q @ I min,ts @ I min,q @ I max,ts @ I max,p @ PF min,ts @ PF min,p @ PF max,ts @ PF max,F min [Hz],F max [Hz],F avg [Hz],ts @ F min,ts @ F max,Status,Va evt ,Vb evt ,Vc evt ,Ph [kWh],Ph sum [kWh],Ph fwd [kWh],Ph rev [kWh],Qh [kVArh],Qh sum [kVArh],Qh fwd [kVArh],Qh rev [kVArh],Qh rev {i} [kVArh],Qh rev {c} [kVArh],Qh fwd {i} [kVArh],Qh fwd {c} [kVArh],Sh [kVAh],Sd pred [VA],Sd [VA],Sd peak [VA],Pd pred [W],Pd [W],Pd peak [W],Qd pred [VAr],Qd [VAr],Qd peak [VAr],Qd pred {i} [VAr],Qd {i} [VAr],Qd peak {i} [VAr],Qd pred {c} [VAr],Qd {c} [VAr],Qd peak {c} [VAr]
07/04/2023 16:20,229.09,228.12,229.62,229.52,37.91,47.64,26.19,39.89,396.79,397.18,397.07,396.11,0.24,0.91,0.51,0.9,CAP,IND,CAP,IND,-1407.71,9920.9,-3096.97,-8231.63,5585.33,4435.31,5156.28,-4006.26,5759.99,10867.21,6014.85,9154.77,59.98,101.12,A,226.8,227.85,228.1,394.34,394.7,393.66,227.66,228.83,228.79,395.79,395.87,395.28,228.31,229.7,229.66,397.35,397.28,396.42,22.69,23.12,34.36,35.77,27.3,39.6,68.37,38.34,64.31,0.63,0.01,0.87,IND,IND,IND,0.86,-0.37,-0.9,IND,CAP,IND,0.96,0.82,0.95,IND,CAP,IND,A,07/04/2023 16:10,B,07/04/2023 16:19,C,07/04/2023 16:10,A,07/04/2023 16:19,A,07/04/2023 16:15,A,07/04/2023 16:10,B,07/04/2023 16:12,A,31/12/1969 21:00,59.91,60.03,59.97,07/04/2023 16:14,07/04/2023 16:18,Válido,None,None,None,-0.57,0.7,0.06,-0.64,0.88,0.88,0.88,0.0,0,0.0,0.07,0.81,1.17,2467.71,6252.8,93001.58,-1583.91,-1209.3,73673.54,1728.72,5473.54,69035.9,2.7,1316.63,20053,1726.02,4156.9,69035.9
07/04/2023 16:30,230.07,229.06,230.63,230.51,35.38,41.84,25.11,39.19,398.49,398.63,398.88,397.94,0.55,0.88,0.62,0.88,CAP,IND,CAP,IND,-3163.42,8414.74,-3618.78,-7959.39,4838.26,4587.81,4521.0,-4270.56,5780.65,9584.15,5790.94,9032.69,60.01,93.57,A,227.58,228.68,229.05,395.62,396.13,395.29,228.15,229.47,229.56,396.85,397.15,396.23,229.13,230.68,230.56,398.74,399.01,397.99,39.82,22.19,31.92,44.97,24.42,39.38,54.23,34.29,52.35,0.88,0.0,0.83,IND,IND,IND,0.91,-0.29,-0.9,IND,CAP,IND,0.94,0.63,0.95,IND,CAP,IND,A,07/04/2023 16:25,B,07/04/2023 16:29,C,07/04/2023 16:25,B,07/04/2023 16:29,B,07/04/2023 16:22,A,07/04/2023 16:29,B,07/04/2023 16:24,A,31/12/1969 21:00,59.95,60.06,60.0,07/04/2023 16:22,07/04/2023 16:29,Válido,None,None,None,-0.07,0.24,0.08,-0.15,0.9,0.9,0.9,0.0,0,0.0,0.32,0.58,0.95,2.56,6249.34,93001.58,-1.33,-1866.35,73673.54,2.19,5331.22,69035.9,0.0,1298.57,20053,2.19,4032.64,69035.9
07/04/2023 16:40,227.39,226.28,227.85,228.04,43.46,61.05,22.89,46.44,393.85,394.0,394.37,393.16,0.43,0.94,0.04,0.95,IND,IND,IND,IND,3124.54,13003.04,184.0,-10062.5,6574.72,4667.14,5211.68,-3304.1,7279.4,13815.26,5214.92,10591.08,59.95,112.09,A,226.03,227.61,227.71,393.61,393.88,392.78,227.83,229.61,229.51,396.86,397.16,395.81,229.48,231.11,231.1,399.44,399.89,398.73,40.21,19.47,33.17,55.5,22.21,44.1,77.8,34.74,58.4,0.87,0.0,0.83,IND,IND,IND,0.92,-0.34,-0.92,IND,CAP,IND,0.95,0.64,0.96,IND,CAP,IND,A,07/04/2023 16:39,B,07/04/2023 16:30,C,07/04/2023 16:39,B,07/04/2023 16:30,B,07/04/2023 16:34,A,07/04/2023 16:37,B,07/04/2023 16:38,A,31/12/1969 21:00,59.93,60.03,59.98,07/04/2023 16:39,07/04/2023 16:32,Válido,None,None,None,0.11,0.27,0.19,-0.08,0.92,0.92,0.92,0.0,0,0.0,0.61,0.31,0.98,3906.93,6249.34,93001.58,441.31,-1866.35,73673.54,3698.35,5331.22,69035.9,2446.86,1298.57,20053,1251.49,4032.64,69035.9
07/04/2023 16:50,231.28,230.37,231.73,231.73,42.61,55.87,22.56,49.38,400.58,400.48,401.33,399.93,0.81,0.95,0.73,0.95,IND,IND,IND,IND,5232.05,12284.68,3797.85,-10850.48,3798.52,3842.7,3592.36,-3636.54,6465.54,12871.66,5227.69,11443.66,59.99,102.21,A,226.02,227.67,227.81,393.55,394.06,392.73,228.87,230.5,230.48,398.55,398.98,397.32,230.5,231.76,231.83,400.59,401.47,400.18,54.8,19.39,44.46,72.12,24.67,54.84,107.75,34.39,82.2,0.94,0.0,0.92,IND,CAP,IND,0.97,0.55,-0.95,IND,IND,IND,0.99,0.82,0.97,IND,IND,IND,A,07/04/2023 16:40,C,07/04/2023 16:49,C,07/04/2023 16:40,B,07/04/2023 16:49,B,07/04/2023 16:42,A,07/04/2023 16:44,B,07/04/2023 16:42,A,31/12/1969 21:00,59.89,60.05,59.96,07/04/2023 16:45,07/04/2023 16:47,Válido,None,None,None,1.18,1.18,1.18,0.0,0.74,0.74,0.74,0.0,0,0.0,0.74,0.0,1.47,2538.44,7263.03,93001.58,2126.12,3042.92,73673.54,1229.51,5444.52,69035.9,1229.51,4193.03,20053,0.0,1251.49,69035.9
07/04/2023 17:00,230.93,230.08,231.49,231.22,50.8,60.08,28.18,64.13,399.97,399.84,400.63,399.45,0.86,0.96,0.88,0.96,IND,IND,IND,IND,4769.11,13279.35,5738.4,-14248.64,2837.12,3840.68,3101.58,-4105.14,5549.21,13823.6,6522.97,14828.21,60.0,116.81,A,229.88,231.33,231.03,399.8,400.21,399.26,230.81,232.21,231.86,401.2,401.58,400.79,231.51,232.98,232.58,402.44,402.83,402.13,34.13,14.29,42.02,50.45,19.35,60.44,67.82,31.73,83.99,0.88,0.24,0.94,IND,IND,IND,0.94,0.62,-0.96,IND,IND,IND,0.96,0.88,0.97,IND,IND,IND,A,07/04/2023 16:51,B,07/04/2023 16:53,C,07/04/2023 16:59,B,07/04/2023 16:53,B,07/04/2023 16:55,C,07/04/2023 16:55,B,07/04/2023 16:55,A,31/12/1969 21:00,59.98,60.06,60.02,07/04/2023 16:50,07/04/2023 16:54,Válido,None,None,None,0.04,0.36,0.2,-0.16,0.59,0.59,0.59,0.0,0,0.0,0.28,0.3,0.72,2.46,5401.98,93001.58,2.12,2288.44,73673.54,1.26,3575.11,69035.9,1.26,2355.36,20053,0.0,1219.75,69035.9
07/04/2023 17:10,230.57,229.73,230.87,231.11,43.29,50.59,25.79,53.48,399.36,399.01,399.85,399.21,0.37,0.91,0.63,0.96,IND,IND,IND,IND,2429.79,10533.93,3776.03,-11880.17,6110.88,4911.75,4604.59,-3405.45,6576.23,11622.78,5954.88,12358.62,59.99,100.8,A,228.7,230.08,229.51,397.81,397.99,397.45,229.7,230.96,230.73,399.18,399.62,398.71,230.3,231.57,231.55,400.1,401.04,399.97,42.64,20.31,49.16,56.91,26.47,62.55,72.75,38.03,88.89,0.91,0.61,0.92,IND,IND,IND,0.96,0.78,-0.96,IND,IND,IND,0.97,0.92,0.98,IND,IND,IND,A,07/04/2023 17:06,B,07/04/2023 17:00,C,07/04/2023 17:06,B,07/04/2023 17:01,B,07/04/2023 17:06,C,07/04/2023 17:03,B,07/04/2023 17:06,A,31/12/1969 21:00,59.95,60.06,60.01,07/04/2023 17:07,07/04/2023 17:04,Válido,None,None,None,0.56,0.66,0.61,-0.05,0.59,0.59,0.59,0.0,0,0.0,0.43,0.17,0.97,3891.42,5401.98,93001.58,2250.12,2288.44,73673.54,2374.39,3575.11,69035.9,1703.39,2355.36,20053,670.99,1219.75,69035.9
07/04/2023 17:20,230.87,229.98,231.17,231.45,51.68,66.74,37.36,50.92,399.87,399.67,400.87,399.07,0.93,0.97,0.86,0.95,IND,IND,IND,IND,11115.05,14888.4,7425.41,-11198.76,4470.7,3733.44,4412.36,-3675.1,11980.46,15349.36,8637.46,11786.38,59.99,116.8,A,229.0,230.25,230.59,397.84,399.41,397.53,229.81,230.89,231.25,399.1,400.35,399.03,230.42,231.48,231.95,400.0,401.39,400.34,48.62,24.55,43.14,58.07,34.38,49.88,77.83,48.52,63.95,0.91,0.63,0.94,IND,IND,IND,0.95,0.83,-0.95,IND,IND,IND,0.97,0.92,0.97,IND,IND,IND,A,07/04/2023 17:17,C,07/04/2023 17:12,C,07/04/2023 17:17,B,07/04/2023 17:12,B,07/04/2023 17:10,A,07/04/2023 17:17,B,07/04/2023 17:10,A,31/12/1969 21:00,59.97,60.03,60.0,07/04/2023 17:11,07/04/2023 17:15,Válido,None,None,None,1.37,1.37,1.37,0.0,0.85,0.85,0.85,0.0,0,0.0,0.85,0.0,1.64,3786.61,6672.88,93001.58,3470.75,4243.41,73673.54,1482.35,4289.88,69035.9,1482.35,3618.88,20053,0.0,670.99,69035.9
07/04/2023 17:30,229.35,228.72,229.73,229.58,66.46,70.37,52.53,76.49,397.24,396.99,397.93,396.78,0.96,0.97,0.95,0.96,IND,IND,IND,IND,10195.09,15667.76,11442.1,-16914.77,2798.7,3682.21,3832.83,-4716.33,10572.25,16094.64,12066.99,17559.99,59.98,144.02,A,228.36,229.45,229.21,396.37,397.29,396.32,229.39,230.54,230.57,398.41,399.53,398.04,230.13,231.36,231.61,399.94,401.13,399.39,57.16,35.53,46.44,66.99,44.54,63.27,81.95,62.25,92.39,0.95,0.84,0.9,IND,IND,IND,0.96,0.91,-0.95,IND,IND,IND,0.98,0.96,0.98,IND,IND,IND,A,07/04/2023 17:27,C,07/04/2023 17:20,C,07/04/2023 17:27,B,07/04/2023 17:20,B,07/04/2023 17:24,C,07/04/2023 17:27,B,07/04/2023 17:21,A,31/12/1969 21:00,59.97,60.06,60.0,07/04/2023 17:24,07/04/2023 17:25,Válido,None,None,None,1.71,1.71,1.71,0.0,0.66,0.66,0.66,0.0,0,0.0,0.66,0.0,1.83,4.58,11113.7,93001.58,4.41,10288.24,73673.54,1.23,4104.71,69035.9,1.23,4104.71,20053,0.0,0.0,69035.9
07/04/2023 17:40,228.81,227.69,229.16,229.58,71.66,100.36,56.36,58.26,396.31,396.17,397.77,394.99,0.99,0.99,0.95,0.95,IND,IND,IND,IND,22071.2,22508.02,12331.33,-12768.15,3799.49,3940.4,3839.76,-3980.67,22395.85,22850.33,12915.32,13374.29,59.98,149.61,A,227.61,228.75,229.06,395.63,396.97,394.89,228.58,229.48,229.62,396.72,397.87,396.51,229.22,229.95,230.1,397.67,398.66,397.57,56.32,41.02,48.57,73.98,55.76,68.58,100.47,77.5,86.5,0.96,0.91,0.94,IND,IND,IND,0.98,0.95,-0.96,IND,IND,IND,0.99,0.97,0.98,IND,IND,IND,A,07/04/2023 17:38,C,07/04/2023 17:36,C,07/04/2023 17:39,B,07/04/2023 17:36,B,07/04/2023 17:33,A,07/04/2023 17:39,B,07/04/2023 17:33,A,31/12/1969 21:00,59.96,60.04,59.99,07/04/2023 17:33,07/04/2023 17:36,Válido,None,None,None,2.25,2.25,2.25,0.0,0.56,0.56,0.56,0.0,0,0.0,0.56,0.0,2.32,9300.8,11113.7,93001.58,9019.38,10288.24,73673.54,2225.28,4104.71,69035.9,2225.28,4104.71,20053,0.0,0.0,69035.9
07/04/2023 17:50,229.44,228.77,229.45,230.1,73.0,79.7,77.66,61.65,397.4,396.45,398.92,396.83,0.99,0.98,0.99,0.97,IND,IND,IND,IND,21818.85,17944.18,17604.25,-13729.58,2410.76,3230.59,2751.26,-3571.09,21951.62,18232.67,17817.94,14186.4,60.0,139.69,A,226.57,228.02,228.41,394.37,396.04,392.95,227.53,228.96,229.2,395.74,397.27,394.6,228.95,229.97,230.41,397.48,399.36,397.1,79.32,48.94,53.91,100.11,61.31,63.86,127.06,91.56,79.78,0.98,0.95,0.93,IND,IND,IND,0.99,0.97,-0.96,IND,IND,IND,0.99,0.99,0.97,IND,IND,IND,A,07/04/2023 17:45,C,07/04/2023 17:49,C,07/04/2023 17:44,B,07/04/2023 17:49,B,07/04/2023 17:45,A,07/04/2023 17:44,C,07/04/2023 17:43,A,31/12/1969 21:00,59.92,60.04,59.97,07/04/2023 17:44,07/04/2023 17:49,Válido,None,None,None,3.67,3.67,3.67,0.0,0.51,0.51,0.51,0.0,0,0.0,0.51,0.0,3.71,7895.33,16227.95,93001.58,7822.73,15873.71,73673.54,1059.02,3214.47,69035.9,1059.02,3214.47,20053,0.0,0.0,69035.9
07/04/2023 18:00,228.62,227.74,229.15,228.97,72.05,84.99,62.08,69.07,395.98,395.81,397.28,394.86,0.99,0.98,0.99,0.97,IND,IND,IND,IND,17701.76,19058.37,14024.17,-15380.77,2085.05,3384.21,2384.03,-3683.2,17824.13,19356.5,14225.36,15815.63,59.99,144.25,A,227.27,228.5,228.35,394.64,396.28,394.03,228.49,229.58,229.62,396.64,398.32,396.14,229.23,230.43,230.3,398.12,399.6,397.3,67.94,58.31,59.12,82.66,68.2,68.17,100.83,86.77,81.09,0.97,0.98,0.95,IND,IND,IND,0.98,0.99,-0.97,IND,IND,IND,0.99,0.99,0.97,IND,IND,IND,A,07/04/2023 17:59,B,07/04/2023 17:56,C,07/04/2023 17:59,B,07/04/2023 17:56,B,07/04/2023 17:54,A,07/04/2023 17:52,C,07/04/2023 17:52,A,31/12/1969 21:00,59.97,60.07,60.01,07/04/2023 17:54,07/04/2023 17:59,Válido,None,None,None,3.15,3.15,3.15,0.0,0.32,0.32,0.32,0.0,0,0.0,0.32,0.0,3.16,7.92,20539.98,93001.58,7.86,20400.2,73673.54,0.94,2333.75,69035.9,0.94,2333.75,20053,0.0,0.0,69035.9
07/04/2023 18:10,231.27,230.59,231.22,232.0,76.72,83.51,85.44,61.21,400.57,399.65,402.2,399.85,0.99,0.98,0.98,0.98,IND,IND,IND,IND,24507.25,18944.75,19451.38,-13888.88,3947.55,3447.29,3458.66,-2958.39,24823.14,19255.84,19756.48,14200.46,60.01,147.53,A,226.71,227.56,227.62,393.13,394.67,393.32,228.94,229.75,230.08,396.99,398.9,397.08,231.49,232.18,232.91,401.25,403.82,401.6,64.93,61.85,57.93,76.22,71.67,68.05,95.88,102.47,81.15,0.98,0.98,0.97,IND,IND,IND,0.98,0.99,-0.98,IND,IND,IND,0.99,0.99,0.99,IND,IND,IND,A,07/04/2023 18:04,C,07/04/2023 18:08,A,07/04/2023 18:03,B,07/04/2023 18:08,C,07/04/2023 18:08,B,07/04/2023 18:08,C,07/04/2023 18:00,A,31/12/1969 21:00,59.96,60.05,60.0,07/04/2023 18:02,07/04/2023 18:03,Válido,None,None,None,3.01,3.01,3.01,0.0,0.47,0.47,0.47,0.0,0,0.0,0.47,0.0,3.05,12203.09,20539.98,93001.58,12052.2,20400.2,73673.54,1892.65,2333.75,69035.9,1892.65,2333.75,20053,0.0,0.0,69035.9
07/04/2023 18:20,226.38,225.58,226.45,227.1,81.65,89.54,87.05,68.35,392.09,391.2,393.62,391.45,0.98,0.98,0.99,0.99,IND,IND,IND,IND,23915.34,19719.85,19510.08,-15314.59,4656.2,4370.58,2815.3,-2529.67,24364.39,20198.38,19712.15,15522.11,60.06,152.0,A,225.54,226.39,226.98,391.11,393.4,391.32,227.54,228.2,228.93,394.33,396.9,394.64,230.74,231.35,232.17,399.86,402.48,400.13,64.21,73.11,56.82,79.08,82.87,59.52,103.34,102.7,70.57,0.96,0.98,0.98,IND,IND,IND,0.98,0.99,-0.98,IND,IND,IND,0.99,0.99,0.99,IND,IND,IND,A,07/04/2023 18:19,C,07/04/2023 18:10,A,07/04/2023 18:19,B,07/04/2023 18:10,C,07/04/2023 18:15,A,07/04/2023 18:19,A,07/04/2023 18:17,A,31/12/1969 21:00,59.94,60.06,59.99,07/04/2023 18:10,07/04/2023 18:19,Válido,None,None,None,3.83,3.83,3.83,0.0,0.62,0.62,0.62,0.0,0,0.0,0.62,0.0,3.88,7699.85,20020.8,93001.58,7578.85,19784.63,73673.54,1343.43,3034.0,69035.9,1343.43,3034.0,20053,0.0,0.0,69035.9
07/04/2023 18:30,230.2,229.29,230.26,231.04,81.99,98.67,88.53,58.76,398.71,398.01,400.56,397.55,0.99,0.98,0.98,0.98,IND,IND,IND,IND,29042.66,22231.79,20079.12,-13268.25,4836.27,4193.96,3519.05,-2876.74,29442.58,22623.92,20385.16,13576.52,60.05,152.62,A,225.45,226.28,226.92,390.93,393.31,391.45,228.85,229.74,230.26,396.94,399.19,396.97,230.04,230.89,231.37,398.87,401.25,399.03,76.11,75.84,56.33,88.41,84.24,67.61,109.38,97.23,85.82,0.96,0.98,0.95,IND,IND,IND,0.97,0.99,-0.98,IND,IND,IND,0.98,0.99,0.99,IND,IND,IND,A,07/04/2023 18:20,C,07/04/2023 18:26,A,07/04/2023 18:20,B,07/04/2023 18:26,C,07/04/2023 18:28,A,07/04/2023 18:29,C,07/04/2023 18:27,A,31/12/1969 21:00,59.98,60.08,60.03,07/04/2023 18:22,07/04/2023 18:29,Válido,None,None,None,3.93,3.93,3.93,0.0,0.76,0.76,0.76,0.0,0,0.0,0.76,0.0,4.0,13.15,23694.78,93001.58,12.97,23278.69,73673.54,2.17,4374.82,69035.9,2.17,4374.82,20053,0.0,0.0,69035.9
07/04/2023 18:40,231.51,230.97,231.65,231.92,66.02,66.92,68.57,62.56,400.99,400.32,402.21,400.43,0.98,0.96,0.97,0.95,IND,IND,IND,IND,16489.01,14905.15,15342.58,-13758.71,3598.05,4088.2,4116.62,-4606.77,16877.01,15455.64,15885.25,14509.46,60.03,131.26,A,228.95,230.15,230.99,397.65,400.44,397.43,230.14,231.18,232.2,399.42,402.46,399.31,231.29,231.77,232.93,400.58,403.68,401.31,66.73,68.57,46.11,97.32,88.35,55.16,142.1,106.24,79.48,0.96,0.97,0.95,IND,IND,IND,0.98,0.98,-0.97,IND,IND,IND,0.98,0.99,0.98,IND,IND,IND,A,07/04/2023 18:33,C,07/04/2023 18:38,C,07/04/2023 18:33,B,07/04/2023 18:38,C,07/04/2023 18:34,A,07/04/2023 18:33,C,07/04/2023 18:39,A,31/12/1969 21:00,59.98,60.1,60.04,07/04/2023 18:38,07/04/2023 18:36,Válido,None,None,None,4.91,4.91,4.91,0.0,0.96,0.96,0.96,0.0,0,0.0,0.96,0.0,5.0,20021.0,23694.78,93001.58,19639.66,23278.69,73673.54,3858.9,4374.82,69035.9,3858.9,4374.82,20053,0.0,0.0,69035.9
07/04/2023 18:50,231.86,231.14,231.75,232.69,69.51,76.24,79.6,52.68,401.59,400.51,403.27,400.98,0.98,0.97,0.98,0.97,IND,IND,IND,IND,23362.11,17162.31,18080.32,-11880.52,4634.57,4000.86,3656.82,-3023.11,23817.38,17622.48,18446.42,12259.12,60.01,130.18,A,230.05,231.19,231.29,399.41,401.05,399.18,231.03,231.76,232.37,400.54,402.74,400.76,231.79,232.47,233.46,401.92,404.32,402.24,66.9,64.9,49.24,75.28,72.7,60.92,92.12,94.73,79.09,0.96,0.96,0.94,IND,IND,IND,0.97,0.97,-0.96,IND,IND,IND,0.98,0.98,0.98,IND,IND,IND,A,07/04/2023 18:40,C,07/04/2023 18:47,C,07/04/2023 18:40,B,07/04/2023 18:47,C,07/04/2023 18:46,B,07/04/2023 18:47,C,07/04/2023 18:44,A,31/12/1969 21:00,59.97,60.08,60.03,07/04/2023 18:42,07/04/2023 18:47,Válido,None,None,None,3.28,3.28,3.28,0.0,0.7,0.7,0.7,0.0,0,0.0,0.7,0.0,3.35,7277.69,26150.52,93001.58,7106.99,25642.23,73673.54,1558.75,5093.53,69035.9,1558.75,5093.53,20053,0.0,0.0,69035.9
07/04/2023 19:00,229.84,229.05,229.69,230.78,67.96,75.53,82.99,45.35,398.09,396.77,400.08,397.43,0.99,0.97,0.99,0.96,IND,IND,IND,IND,25627.79,16812.66,18843.09,-10027.96,3967.02,4079.6,2879.74,-2992.32,25933.01,17300.54,19061.87,10464.89,60.02,119.5,A,228.64,229.37,230.16,396.31,399.0,396.68,230.43,231.12,231.96,399.4,402.05,399.74,232.03,232.9,233.62,402.3,404.95,402.64,65.94,68.38,45.25,74.48,74.98,51.55,91.31,89.3,62.21,0.96,0.97,0.94,IND,IND,IND,0.97,0.98,-0.96,IND,IND,IND,0.98,0.99,0.97,IND,IND,IND,A,07/04/2023 18:57,C,07/04/2023 18:55,A,07/04/2023 18:59,B,07/04/2023 18:55,C,07/04/2023 18:59,A,07/04/2023 18:54,C,07/04/2023 18:56,A,31/12/1969 21:00,59.94,60.05,60.01,07/04/2023 18:57,07/04/2023 18:51,Válido,None,None,None,3.69,3.69,3.69,0.0,0.7,0.7,0.7,0.0,0,0.0,0.7,0.0,3.76,11.57,22308.06,93001.58,11.43,21871.7,73673.54,1.77,4357.59,69035.9,1.77,4357.59,20053,0.0,0.0,69035.9
07/04/2023 19:10,230.16,228.69,230.41,231.39,70.15,97.57,71.95,40.94,398.65,397.7,401.01,397.24,0.97,0.95,0.98,0.96,IND,IND,IND,IND,28445.91,21294.21,16206.95,-9055.24,7370.43,6667.27,3483.47,-2780.32,29385.25,22313.58,16577.08,9472.47,60.0,120.11,A,227.8,229.16,230.37,396.04,399.12,395.56,228.52,229.71,230.94,396.81,400.17,396.7,229.17,230.51,231.55,397.88,401.24,397.66,74.12,71.76,38.96,100.39,84.64,45.81,126.35,100.35,58.28,0.95,0.98,0.95,IND,IND,IND,0.97,0.99,-0.97,IND,IND,IND,0.98,0.99,0.98,IND,IND,IND,A,07/04/2023 19:07,C,07/04/2023 19:09,C,07/04/2023 19:04,B,07/04/2023 19:09,C,07/04/2023 19:09,A,07/04/2023 19:05,A,07/04/2023 19:09,A,31/12/1969 21:00,59.98,60.05,60.01,07/04/2023 19:00,07/04/2023 19:08,Válido,None,None,None,5.21,5.21,5.21,0.0,0.95,0.95,0.95,0.0,0,0.0,0.95,0.0,5.3,21215.84,22308.06,93001.58,20857.94,21871.7,73673.54,3821.46,4357.59,69035.9,3821.46,4357.59,20053,0.0,0.0,69035.9
07/04/2023 19:20,230.62,230.15,230.05,231.66,71.49,68.46,95.31,50.69,399.44,397.71,401.09,399.51,0.96,0.95,0.97,0.97,IND,IND,IND,IND,24926.28,14937.87,21331.16,-11342.74,7034.69,5008.14,5068.22,-3041.68,25899.93,15755.04,21924.99,11743.49,60.03,129.8,A,228.69,229.58,231.1,396.78,400.53,397.21,229.66,230.34,231.53,397.87,401.17,398.72,230.24,230.89,231.87,398.86,401.84,399.65,67.89,67.76,40.68,75.53,83.36,48.57,98.89,107.34,67.21,0.93,0.96,0.95,IND,IND,IND,0.95,0.98,-0.96,IND,IND,IND,0.97,0.99,0.97,IND,IND,IND,A,07/04/2023 19:10,C,07/04/2023 19:13,A,07/04/2023 19:15,B,07/04/2023 19:13,C,07/04/2023 19:12,B,07/04/2023 19:15,A,07/04/2023 19:15,A,31/12/1969 21:00,59.95,60.06,60.02,07/04/2023 19:14,07/04/2023 19:11,Válido,None,None,None,4.07,4.07,4.07,0.0,1.06,1.06,1.06,0.0,0,0.0,1.06,0.0,4.21,9007.65,29048.03,93001.58,8697.14,28450.7,73673.54,2337.45,5739.84,69035.9,2337.45,5739.84,20053,0.0,0.0,69035.9
07/04/2023 19:30,230.93,229.56,230.93,232.3,73.65,91.69,84.25,45.03,399.98,398.42,402.49,399.02,0.96,0.94,0.98,0.97,IND,IND,IND,IND,28665.95,19757.87,19064.68,-10156.61,8639.69,7255.15,3883.55,-2499.01,29939.62,21047.82,19456.21,10459.53,59.98,123.28,A,229.09,230.01,231.35,397.55,400.65,398.23,229.87,230.75,231.92,398.47,401.67,399.37,230.39,231.4,232.59,399.41,402.93,400.16,65.49,59.63,44.31,78.87,79.26,51.9,108.07,101.91,64.18,0.92,0.94,0.96,IND,IND,IND,0.94,0.97,-0.97,IND,IND,IND,0.96,0.99,0.98,IND,IND,IND,A,07/04/2023 19:26,C,07/04/2023 19:28,A,07/04/2023 19:21,B,07/04/2023 19:28,C,07/04/2023 19:29,A,07/04/2023 19:26,A,07/04/2023 19:28,A,31/12/1969 21:00,59.96,60.05,60.01,07/04/2023 19:25,07/04/2023 19:20,Válido,None,None,None,3.85,3.85,3.85,0.0,1.27,1.27,1.27,0.0,0,0.0,1.27,0.0,4.06,13.25,25237.5,93001.58,12.69,24092.25,73673.54,3.83,7394.73,69035.9,3.83,7394.73,20053,0.0,0.0,69035.9
07/04/2023 19:40,227.66,226.53,227.88,228.59,70.27,86.34,71.63,52.84,394.32,393.51,396.15,393.29,0.95,0.95,0.97,0.97,IND,IND,IND,IND,22634.24,18575.08,15825.09,-11765.94,7395.05,6124.26,3998.43,-2727.64,23811.67,19558.63,16322.41,12077.96,60.03,128.78,A,226.08,227.59,228.54,392.81,396.08,392.86,227.33,228.49,229.45,394.4,397.67,394.83,229.86,231.17,232.49,398.88,402.8,399.47,63.95,57.19,42.76,81.34,77.94,50.94,103.66,105.21,60.64,0.94,0.95,0.96,IND,IND,IND,0.95,0.98,-0.97,IND,IND,IND,0.96,0.99,0.98,IND,IND,IND,A,07/04/2023 19:36,C,07/04/2023 19:30,A,07/04/2023 19:38,B,07/04/2023 19:30,C,07/04/2023 19:39,B,07/04/2023 19:31,A,07/04/2023 19:30,A,31/12/1969 21:00,59.98,60.06,60.02,07/04/2023 19:31,07/04/2023 19:37,Válido,None,None,None,3.93,3.93,3.93,0.0,1.13,1.13,1.13,0.0,0,0.0,1.13,0.0,4.09,16387.77,25237.5,93001.58,15745.86,24092.25,73673.54,4504.31,7394.73,69035.9,4504.31,7394.73,20053,0.0,0.0,69035.9
